Count ;Year;Start Month;Gender;Name;Country;Region;OFDA/BHA Response;AID Contribution ('000 US$);Magnitude (Kph);Total Deaths;No. Injured;No. Affected;No. Homeless;Total Affected;Reconstruction Costs ('000 US$);Reconstruction Costs, Adjusted ('000 US$);Insured Damage ('000 US$);Insured Damage, Adjusted ('000 US$);Total Damage ('000 US$);Total Damage, Adjusted ('000 US$)
374;1984;10;;Warren (Reming);Philippines;Asia;No;;;63;;1954;740;2694;;;;;190;557
375;1984;11;;Klaus;Saint Kitts and Nevis;Americas;No;;;;;;;;;;;;;
376;1984;10;Female;Hortense;France;Europe;No;;;;;;;;;;;;;
377;1984;10;Female;Hortense;Spain;Europe;No;;150;6;30;60000;;60030;;;;;1000000;2933114
378;1985;;Female;Kate;United States of America;Americas;No;;177;5;;;;;;;;;;
379;1985;1;;Eric & Nigel;Vanuatu;Oceania;Yes;;;9;;117500;;117500;;;;;173000;490053
380;1985;1;;Eric, Nigel, Odette;Fiji;Oceania;Yes;;140;28;;100000;;100000;;;68400;193755;73000;206785
381;1985;3;;Gavin;Fiji;Oceania;No;;;3;;2000;;2000;;;;;;
382;1985;3;;Hina;Solomon Islands;Oceania;Yes;;;;;650;;650;;;;;;
383;1985;6;Female;Typhoon Irma;Japan;Asia;No;;;19;;30000;;30000;;;;;;
384;1985;8;Female;Elena;United States of America;Americas;No;;209;4;;1000000;;1000000;;;;;1100000;3115946
385;1985;9;Female;Gloria;United States of America;Americas;No;;249;11;;;;;;;;;900000;2549410
386;1985;10;Female;Cecil;Viet Nam;Asia;No;;;798;257;225000;225000;450257;;;;;;
387;1985;10;Female;Brenda;Republic of Korea;Asia;No;;;57;20;;;20;;;;;14000;39657
388;1985;10;;Dot (Saling);Philippines;Asia;No;;240;81;24;1183602;;1183626;;;;;62373;176683
389;1985;10;;Juan;United States of America;Americas;No;;177;12;;;;;;;;;1500000;4249017
390;1985;11;Female;Kate;Jamaica;Americas;No;;;7;;;300;300;;;;;5200;14730
391;1985;11;Female;"Hurricane ""Kate""";Cuba;Americas;No;;168;4;;476891;22000;498891;;;;;;
392;1985;6;;Hal (Kuring) and Irma (Daling);Philippines;Asia;No;;;100;;420000;200;420200;;;;;20000;56654
393;1985;9;Female;Tess (Miling);Philippines;Asia;No;;;5;7;85;56;148;;;;;660;1870
394;1985;9;Female;Tess;China, Hong Kong Special Administrative Region;Asia;No;;;2;12;600;;612;;;;;42;119
395;1985;9;Female;Pat;Japan;Asia;No;;;30;200;;;200;;;;;99500;281851
396;1985;10;Female;Orilla;India;Asia;No;;;100;;100000;;100000;;;;;;
397;1985;;Female;Kate;Turks and Caicos Islands;Americas;No;;;;;770;;770;;;;;5;14
398;1986;2;Female;Winifred;Australia;Oceania;No;;;3;12;;1000;1012;;;;;70000;194594
399;1986;3;;Honorinina;Madagascar;Africa;Yes;;300;99;424;83885;;84309;;;;;150000;416987
400;1986;5;;Namu;Solomon Islands;Oceania;Yes;;;101;;90000;60000;150000;;;;;20000;55598
401;1986;7;Female;Peggy (Gading);Philippines;Asia;Yes;;220;109;16;644608;2689;647313;;;;;30710;85371
402;1986;7;Female;Peggy;China;Asia;No;;;172;1250;4000000;;4001250;;;;;380000;1056367
403;1986;8;Female;Sarah;Japan;Asia;No;;;17;64;2000;;2064;;;102200;284107;2200000;6115809
404;1986;8;;Wayne;Taiwan (Province of China);Asia;No;;;52;;;;;;;;;405000;1125865
405;1986;8;;Charlie;Ireland;Europe;No;;;11;;;;;;;;;;
406;1986;9;;Wayne (Miding);Philippines;Asia;Yes;;;23;4;482700;;482704;;;;;13150;36556
407;1986;8;Female;Vera;Republic of Korea;Asia;No;;;33;73;6623;;6696;;;;;10900;30301
408;1986;9;;Wayne (N°5);Viet Nam;Asia;No;;120;435;2502;2500000;;2502502;;;;;;
409;1986;9;Female;Danielle;Saint Lucia;Americas;No;;;;;;;;;;;;;
410;1986;9;Female;Abby;Taiwan (Province of China);Asia;No;;;13;;;;;;;;;80000;222393
411;1986;10;;Dom (Oyang);Philippines;Asia;No;;;22;26;82529;;82555;;;;;1200;3336
412;1986;12;;Raja;Wallis and Futuna Islands;Oceania;No;;;1;;4500;;4500;;;;;;
413;1986;12;;Rajah;Fiji;Oceania;Yes;;140;1;;3000;;3000;;;;;20000;55598
414;1986;10;female;Ellen (Daling);Philippines;Asia;No;;;4;;3082;52;3134;;;;;1400;3892
415;1986;10;female;Georgia (Ruping);Philippines;Asia;No;;;2;;259;49;308;;;;;36000;100077
416;1986;12;;Narge (Aning);Philippines;Asia;No;;;16;108;22771;3843;26722;;;;;4000;11120
417;1986;7;Female;Peggy;China, Hong Kong Special Administrative Region;Asia;No;;;1;26;;;26;;;;;;
418;1986;8;;Wayne;China, Hong Kong Special Administrative Region;Asia;No;;;4;15;;;15;;;;;;
419;1986;8;Female;Vera;China;Asia;No;;;8;25;;2500;2525;;;;;940000;2613119
420;1987;1;Female;Sally;Cook Islands;Oceania;Yes;;;5;;2000;;2000;;;;;25000;67041
421;1987;1;Female;Jan;Comoros;Africa;No;;150;24;;;50000;50000;;;;;9000;24135
422;1987;2;Female;Uma;Vanuatu;Oceania;Yes;;;48;;48000;;48000;;;;;25000;67041
423;1987;7;Female;Thelma;Republic of Korea;Asia;Yes;;130;483;;56000;;56000;;;;;325000;871534
424;1987;8;Female;Betty (Herming);Philippines;Asia;Yes;;240;85;425;971500;297900;1269825;;;;;98600;264410
425;1987;9;;Gerald;China;Asia;No;;;102;;;25400;25400;;;;;120000;321797
426;1987;9;Female;Emily;Saint Vincent and the Grenadines;Americas;No;;;;8;;200;208;;;;;5300;14213
427;1987;9;Female;Emily;Dominican Republic;Americas;No;;;3;;;;;;;;;23700;63555
428;1987;9;Female;Emily;Bermuda;Americas;Yes;;;;40;;;40;;;;;50000;134082
429;1987;10;Female;Kelly;Japan;Asia;No;;;8;10;65000;;65010;;;;;;
430;1987;10;;Lynn (Pedang);Philippines;Asia;No;;;100;79;60504;18396;78979;;;;;25000;67041
431;1987;10;;Lynn;Taiwan (Province of China);Asia;No;;;61;;2200;;2200;;;;;;
432;1987;11;;Maury;Viet Nam;Asia;No;;;101;211;584800;352000;937011;;;;;;
433;1987;11;Female;Nina (Sisang);Philippines;Asia;Yes;;240;882;927;1818185;;1819112;;;;;56000;150172
434;1987;8;;Cart (Ising);Philippines;Asia;No;;;5;;13247;89;13336;;;;;5600;15017
435;1987;12;;Phillis (Trining);Philippines;Asia;No;;;22;35;47591;8754;56380;;;;;8500;22794
436;1987;10;;Lynn;Guam;Oceania;No;;;;;;502;502;;;;;145;389
437;1987;6;Female;Ruth;China;Asia;No;;;40;;;;;;;;;;
438;1987;7;;Vernon;Republic of Korea;Asia;No;;;136;;;;;;;;;200000;536329
439;1987;;Female;Emily;Barbados;Americas;No;;;;;;230;230;;;;;100000;268164
440;1987;9;Female;Emily;Saint Lucia;Americas;No;;;;;;;;;;;;;
441;1987;11;Female;Nina;Micronesia (Federated States of);Oceania;No;;148;5;3;;200;203;;;;;6000;16090
442;1988;1;Female;Anne;Vanuatu;Oceania;Yes;;;;;3100;1600;4700;;;;;;
443;1988;3;;Filao;Mozambique;Africa;No;;;100;;4000;;4000;;;;;;
444;1988;5;Female;Susan (Biring);Philippines;Asia;No;;;36;;56000;;56000;;;;;1000;2577
445;1988;7;;Warren (Huaning);Philippines;Asia;Yes;;;6;;96120;21235;117355;;;;;11516;29672
446;1988;8;;Bill (n°7);China;Asia;No;;300;194;1232;135000;;136232;;;;;;
447;1988;9;;Gilbert;Haiti;Americas;Yes;;;54;;870000;;870000;;;;;91286;235205
448;1988;9;;Gilbert;Jamaica;Americas;Yes;;;49;;810000;;810000;;;;;1000000;2576577
449;1988;9;;Gilbert;Mexico;Americas;No;;;240;;100000;;100000;;;;;76000;195820
450;1988;9;Female;Kit;China;Asia;No;;;6;;51000;;51000;;;;;;
451;1988;10;Female;Joan;Costa Rica;Americas;Yes;;;28;7500;120000;;127500;;;;;60000;154595
452;1988;10;Female;Joan;Colombia;Americas;No;;;26;;100000;;100000;;;;;50000;128829
453;1988;10;Female;Joan;Panama;Americas;No;;;30;;6732;2000;8732;;;;;60000;154595
454;1988;10;Female;Joan;Venezuela (Bolivarian Republic of);Americas;No;;;11;;;;;;;;;;
455;1988;10;Female;Ruby (Unsang);Philippines;Asia;Yes;;215;416;208;3250000;;3250208;;;;;240500;619667
456;1988;10;Female;Joan;Nicaragua;Americas;No;;;130;278;300000;60000;360278;;;;;400000;1030631
457;1988;10;Female;Joan;Honduras;Americas;No;;;;12;;;12;;;;;;
458;1988;11;;Skip (Yoning);Philippines;Asia;Yes;;175;289;29;1000000;45000;1045029;;;;;149060;384065
459;1988;11;;Keith;United States of America;Americas;No;;;;;;;;;;30000;77297;;
460;1988;11;;04B;Bangladesh;Asia;No;;150;1000;;8568860;2000000;10568860;;;;;;
461;1988;11;;04B;India;Asia;No;;;74;;1900000;;1900000;;;;;13000;33496
462;1988;11;female;Tess (Welpring);Philippines;Asia;No;;;41;1;28826;86;28913;;;;;940;2422
463;1988;3;;Bola;New Zealand;Oceania;No;;;6;;;;;;;;;;
464;1988;9;female;Debby;Mexico;Americas;No;;;48;;;25000;25000;;;;;;
465;1988;10;female;Ruby;China, Hong Kong Special Administrative Region;Asia;No;;;;4;100;;104;;;;;;
466;1988;3;;Charlie;Australia;Oceania;No;;;1;;;;;;;;;20417;52606
467;1988;9;;Gilbert;Saint Lucia;Americas;No;;;;;;;;;;;;2500;6441
468;1988;8;;Bola;Vanuatu;Oceania;No;;;;;;2000;2000;;;;;;
469;1988;9;;Gilbert;Cuba;Americas;No;;;;;60000;;60000;;;;;;
470;1989;1;;Fili & Gina;Samoa;Oceania;Yes;;;;;;;;;;;;15500;38098
471;1989;1;;Kalafandji, Firinga;Comoros;Africa;No;;;;;;;;;;;;5236;12870
472;1989;1;;Firinga;Réunion;Africa;No;;190;10;61;6200;;6261;;;;;50000;122897
473;1989;1;;Firinga;Mauritius;Africa;No;;190;1;507;4000;;4507;;;;;60000;147476
474;1989;7;;Irving;Viet Nam;Asia;No;;;104;491;1000000;445000;1445491;;;;;;
475;1989;8;;Dean;Bermuda;Americas;No;;;;;;;;;;;;;
476;1989;9;;Hugo;Netherlands Antilles;Americas;No;;;11;;;;;;;;;50000;122897
477;1989;9;;Hugo;Antigua and Barbuda;Americas;No;;;2;;7500;530;8030;;;;;80000;196635
478;1989;9;;Hugo;Canada;Americas;No;;;;;;;;;;;;;
479;1989;9;;Hugo;Dominica;Americas;Yes;;;;;710;;710;;;;;20000;49159
480;1989;9;;Hugo;Dominican Republic;Americas;No;;;;;;;;;;;;;
481;1989;9;;Hugo;Guadeloupe;Americas;No;;241;5;84;;11000;11084;;;;;50000;122897
482;1989;9;;Hugo;Saint Kitts and Nevis;Americas;No;;169;1;;;1300;1300;;;;;46000;113065
483;1989;9;;Hugo;Montserrat;Americas;No;;;11;40;;12000;12040;;;;;240000;589904
484;1989;9;;Hugo;Martinique;Americas;No;;169;;;;;;;;;;;
485;1989;9;;Hugo;Puerto Rico;Americas;No;;;;;;;;;;;;;
486;1989;9;;Hugo;United States of America;Americas;No;;;51;;;25000;25000;;;;;7000000;17205528
487;1989;9;;Hugo;United States Virgin Islands;Americas;No;;;;;2000;8000;10000;;;;;21800;53583
488;1989;9;Female;Vera;China;Asia;No;;;550;2696;7000000;;7002696;;;;;485000;1192097
489;1989;7;;Gordon (Goring);Philippines;Asia;No;;;97;382;486000;;486382;;;;;61000;149934
490;1989;12;;Alibera;Madagascar;Africa;Yes;;;46;;55346;;55346;;;;;;
491;1989;10;;Dan (Saling);Philippines;Asia;Yes;;;58;105;660000;76500;736605;;;;;59200;145510
492;1989;10;Female;Elsie (Tasing);Philippines;Asia;No;;205;30;279;458400;;458679;;;;;35400;87011
493;1989;10;Female;Angela (Rubing);Philippines;Asia;No;;;147;191;205000;84000;289191;;;;;8000;19663
494;1989;10;;Brian, Angela, Dan;Viet Nam;Asia;No;;;104;762;4635000;;4635762;;;;;;
495;1989;9;Female;Sarah (Openg);Philippines;Asia;No;;150;22;21;140000;;140021;;;;;4300;10569
496;1989;11;;Gay;Thailand;Asia;Yes;;120;458;;154000;45000;199000;;;;;452000;1110985
497;1989;11;;Hunt (Unsing);Philippines;Asia;No;;160;11;1;12837;212;13050;;;;;325;799
498;1989;5;Female;Cecil;Viet Nam;Asia;No;;;751;106;;336000;336106;;;;;21000;51617
499;1989;5;;Breda (Bining);Philippines;Asia;No;;;13;3;12282;652;12937;;;;;2860;7030
500;1989;10;;Brian;China;Asia;No;;;31;700;;;700;;;;;;
501;1989;5;female;Brenda;China;Asia;No;;;84;48;1000000;;1000048;;;;;;
502;1989;7;female;Judy;Republic of Korea;Asia;Yes;;;109;49;75145;;75194;;;68000;167139;176500;433825
503;1989;5;female;Brenda;China, Hong Kong Special Administrative Region;Asia;No;;;7;119;269;899;1287;;;;;;
504;1989;7;;Gordon;China, Hong Kong Special Administrative Region;Asia;No;;;2;31;259;78;368;;;;;67;165
505;1989;9;Female;Sarah;Taiwan (Province of China);Asia;No;;;13;;;;;;;;;;
506;1989;3;;Aivu;Australia;Oceania;No;;250;10;;;;;;;94300;231783;94300;231783
507;1989;4;;Orson;Australia;Oceania;No;;250;2;;;;;;;;;13611;33455
508;1989;6;female;Allison;United States of America;Americas;No;;;11;;;;;;;45000;110607;500000;1228966
509;1989;7;female;Hope;China;Asia;No;;;200;;;;;;;;;;
510;1989;8;female;Chantal;United States of America;Americas;No;;;;;;;;;;80000;196635;;
511;1989;9;female;Sarah;Japan;Asia;No;;;;;;;;;;;;;
512;1989;10;; Jerry;United States of America;Americas;No;;;2;;;;;;;35000;86028;;
513;1989;1;female;Gina;American Samoa;Oceania;No;;;;;;;;;;;;5000;12290
514;1990;2;;Ofa;Samoa;Oceania;Yes;;;8;;170000;25000;195000;;;;;200000;466410
515;1990;2;;Ofa;Tokelau;Oceania;No;;;;;;102;102;;;;;2400;5597
516;1990;2;;Ofa;Niue;Oceania;No;;;;;200;;200;;;;;;
517;1990;2;;Ofa;Tonga;Oceania;Yes;;;1;3;2600;500;3103;;;;;2500;5830
518;1990;2;;Ofa;Tuvalu;Oceania;Yes;;;;;300;400;700;;;;;;
519;1990;2;;Peni;Cook Islands;Oceania;No;;185;1;;;;;;;;;;
520;1990;5;;02B;India;Asia;Yes;;;957;;2600000;;2600000;;;;;580000;1352589
521;1990;6;Female;Ofelia (Biring) & Percy;Philippines;Asia;No;;150;64;14;160000;;160014;;;;;;
522;1990;6;;N°5;China;Asia;No;;;56;148;;10000;10148;;;;;16000;37313
523;1990;6;;N°6;China;Asia;No;;;16;288;5590000;;5590288;;;;;28000;65297
524;1990;7;;Arthur;Haiti;Americas;No;;145;;;;;;;;;;;
525;1990;7;;Arthur;Bahamas;Americas;No;;113;;;;;;;;;;;
526;1990;7;;Arthur;Turks and Caicos Islands;Americas;No;;113;;;;;;;;;;;
527;1990;7;;Arthur;Trinidad and Tobago;Americas;No;;113;;;1000;;1000;;;;;;
528;1990;7;;Arthur;Grenada;Americas;No;;145;;;1000;;1000;;;;;;
529;1990;8;;Gustav;Guadeloupe;Americas;No;;;;;;;;;;;;;
530;1990;8;;Gustav;Antigua and Barbuda;Americas;No;;;;;;;;;;;;;
531;1990;8;;Gustav;Montserrat;Americas;No;;;;;;;;;;;;;
532;1990;8;;Gustav;Saint Kitts and Nevis;Americas;No;;;;;;;;;;;;;
533;1990;8;Female;Becky;Viet Nam;Asia;No;;;19;108;500000;;500108;;;;;;
534;1990;10;;Klaus;Martinique;Americas;No;;;8;;1500;;1500;;;;;;
535;1990;8;Female;Yancy;China;Asia;No;;;144;;;;;;;;;157000;366132
536;1990;11;;Sina;Fiji;Oceania;No;;;;;3000;3000;6000;;;;;10000;23320
537;1990;11;;Mike (Ruping);Philippines;Asia;Yes;;240;503;1274;5048275;1110020;6159569;;;;;388500;906001
538;1990;7;Female;Tasha;China;Asia;No;;;108;;100800;;100800;;;;;83000;193560
539;1990;8;Female;Diana;Mexico;Americas;No;;;38;;;;;;;;;90700;211517
540;1990;8;Female;Becky;Philippines;Asia;No;;;85;;;;;;;;;;
541;1990;8;;Abe;Philippines;Asia;No;;;85;;;;;;;;;;
542;1990;8;;Abe;China;Asia;No;;;115;;;;;;;;;688000;1604450
543;1990;9;;Dot;China;Asia;No;;;26;;;;;;;;;154000;359136
544;1990;9;Female;Flo;Japan;Asia;No;;;40;;60000;;60000;;;269900;629420;4000000;9328199
545;1990;10;Female;Ira;Thailand;Asia;No;;;36;;;;;;;;;50000;116602
546;1990;12;Female;Joy;Australia;Oceania;No;;;;;;;;;;;;155600;362867
547;1990;10;;Ofa;Bangladesh;Asia;No;;;370;;13870;;13870;;;;;;
548;1990;9;;Dot;Philippines;Asia;No;;;;;;;;;;;;;
549;1990;9;;Dot;Taiwan (Province of China);Asia;No;;;;;;;;;;;;;
550;1991;4;;Gorky (02B);Bangladesh;Asia;Yes;;21360;138866;138849;15000000;300000;15438849;;;80000;178984;1780000;3982395
551;1991;1;female;Bella;Mauritius;Africa;Yes;;210;;;6000;1500;7500;;;;;;
552;1991;7;female;Amy;China;Asia;No;;;100;5239;1008700;;1013939;;;;;465330;1041083
553;1991;7;;Brendan;Philippines;Asia;No;;100;2;;;10000;10000;;;;;;
554;1991;8;;Fred;Viet Nam;Asia;No;;;17;16;;455905;455921;;;;;9500;21254
555;1991;8;;Bob;United States of America;Americas;No;;160;18;;1200;;1200;;;620000;1387126;1500000;3355951
556;1991;8;;Fred;China, Hong Kong Special Administrative Region;Asia;No;;;22;182;;;182;;;;;10000;22373
557;1991;8;;Fred;Taiwan (Province of China);Asia;No;;;33;4;;;4;;;;;;
558;1991;8;;Fred;China;Asia;No;;;14;24;33400;;33424;;;24000;53695;110000;246103
559;1991;2;female;Cynthia;Madagascar;Africa;Yes;;120;36;;125000;125000;250000;;;;;;
560;1991;12;;Val & Wasa;Samoa;Oceania;Yes;;167;13;;85000;3000;88000;;;;;278000;621970
561;1991;11;;4B;India;Asia;No;;;125;;25000;;25000;;;;;;
562;1991;10;female;Ruth (Trining);Philippines;Asia;Yes;;260;65;38;300000;16000;316038;;;19900;44522;90000;201357
563;1991;11;female;Thelma (Uring);Philippines;Asia;Yes;;;5956;3050;598454;45750;647254;;;;;100000;223730
564;1991;8;female;Gladys;Japan;Asia;No;;100;11;;;;;;;3000;6712;5000;11187
565;1991;8;female;Gladys;Republic of Korea;Asia;No;;90;72;;20750;;20750;;;50000;111865;310000;693563
566;1991;10;;Bob;United States of America;Americas;No;;160;2;;1500;;1500;;;;;;
567;1991;11;;Zelda;Marshall Islands;Oceania;No;;;;;;6000;6000;;;;;;
568;1991;7;;Zeke (Etang);Philippines;Asia;No;;;47;21;505756;;505777;;;;;85000;190171
569;1991;7;;Zeke;China;Asia;No;;;33;111;7030;;7141;;;;;117560;263017
570;1991;7;Female;Amy;Philippines;Asia;No;;;4;;;2500;2500;;;;;;
571;1991;7;Female;Caitlin;Philippines;Asia;No;;;9;;90296;;90296;;;;;;
